ID;Название;Регион;Город;Адрес;Индекс;Телефон;Мобильный телефон;Email;Сайт;Рубрика;Подрубрика;Время работы;Способы оплаты;whatsapp;viber;telegram;vkontakte;odnoklassniki;youtube;Факс;rutube;yandex zen;Кол-во оценок;Рейтинг;Кол-во отзывов;Широта;Долгота
1078237012;АВ авто;Москва и Московская область;Москва;Славянский бул., 7, корп. 2, стр. 2, Москва;121352;;+7 (985) 625-23-15;teh.avavto@yandex.ru;https://av-avto.net/;Автомобили / Автосервис, услуги, Производство и поставки / Машиностроение;Автосервисы, Ремонт АКПП, Ремонт двигателей;ежедневно, 09:00–20:00;наличными, оплата картой, СБП;;;;https://vk.com/av_avto;;;;;;366;4.6;176;55.725925;37.469516
1078411633;ATT;Москва и Московская область;Москва;Южнопортовая ул., 22, стр. 1, Москва;115088;+7 (495) 514-88-98, +7 (495) 518-84-85;;info@att.ru;https://glooshiteli.ru/?utm_campaign=priority&utm_medium=maps&utm_source=yandex;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 09:00–20:00;оплата картой, банковским переводом, наличными;;;;;;;;;;214;4.4;87;55.705678;37.689463
1078465311;Шинсервис;Москва и Московская область;Москва;Дмитровское ш., 102В, стр. 2, Москва;127591;+7 (495) 152-73-42;;kabikov@sst.su, sk@shinservice.ru, u003esk@shinservice.ru;https://www.shinservice.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары, Производство и поставки / Электроника и электротехника;Автосервисы, Аккумуляторы и зарядные устройства, Шиномонтажи, Шины и диски;"пн-пт 09:00–21:00; сб,вс 09:00–20:00";наличными, оплата картой, безналичная, QR-код, СБП, оплата кредитной картой;79260817307;;https://t.me/SHINSERVICERU_bot;https://vk.com/shinserviceru;;;;;;1037;4.9;460;55.883945;37.554151
1078699442;Арт-Лига;Москва и Московская область;Москва;Средняя Калитниковская ул., 28, стр. 2, Москва;109029;+7 (495) 924-59-33;;zakaz@art-liga.ru;https://www.art-liga.ru/;Автомобили / Автосервис, услуги;Автоателье, Переоборудование авто, Тюнинг;ежедневно, 10:00–20:00;предоплата, постоплата, наличными, банковским переводом, безналичная;79859245933;;https://t.me/Vladimir_Art_Liga;http://vk.com/artliga_ru;;;;;;43;4.5;16;55.732287;37.697202
99274993909;Ровные колёса;Москва и Московская область;Москва;Ленинградское ш., 71Б, Москва;;;+7 (999) 870-00-88;r.kolesa@yandex.ru;https://r-kolesa.ru/;Автомобили / Автосервис, услуги, Услуги / Прочее;Заправка автокондиционеров, Нанесение покрытий, Шиномонтажи;ежедневно, круглосуточно;постоплата, наличными, оплата картой, банковским переводом, безналичная, онлайн, QR-код, СБП, оплата кредитной картой, бесконтактная оплата;79998700088;;https://t.me/R_Kolesa;;;;;;;154;5.0;113;55.877277;37.449205
99279310776;АвтоКузов;Москва и Московская область;Москва;посёлок завода Мосрентген, 189/1с1;;+7 (499) 709-07-27;;info@timeweb.ru, info@yourdomain.ru;https://auto-kuzov.com/;Автомобили / Автосервис, услуги;Кузовной ремонт, Покраска автомобилей;ежедневно, круглосуточно;СБП, предоплата, онлайн, оплата картой, QR-код, наличными, постоплата, банковским переводом, безналичная, оплата кредитной картой;;;;;;;;;;33;5.0;30;55.623387;37.465344
99289434734;Альянс - смазочные материалы;Москва и Московская область;Москва;1-я Фрезерная ул., 2/1с1, Москва;109202;;+7 (926) 524-06-28;info@allnc.ru;http://www.allnc.ru/;Автомобили / Автосервис, услуги, Производство и поставки / Машиностроение, Производство и поставки / Нефтегазовая промышленность;Авиационное оборудование, Ремонт турбин, Смазочные материалы;пн-пт 10:00–18:00;предоплата, безналичная;79265240628;;https://t.me/79265240628;;;;;;;5;4.2;1;55.741663;37.741358
99300109554;Дормашкомплект;Москва и Московская область;Москва;МКАД, 44-й километр, 7, стр. 1, Москва;;+7 (495) 221-89-47, 8 (800) 600-73-63;;info@sdt.ru;https://www.sdtstore.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары, Производство и поставки / Машиностроение;Запчасти для спецтехники, Ремонт спецтехники, Спецтехника;пн-пт 08:00–18:00;предоплата, наличными, банковским переводом, безналичная;79629103332;;;https://vk.com/sdtholding;;;;;;75;4.6;20;55.632786;37.464172
99354638289;ТКТ Empire Disk;Москва и Московская область;Москва;ул. Руднёвка, 43А, Москва;111675;+7 (499) 455-58-71;;tktoffice@yandex.ru;https://empire-disk.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Шиномонтажи, Шины и диски;ежедневно, 09:00–23:00;дисконтная система скидок, постоплата, наличными, оплата картой, электронными деньгами, банковским переводом, безналичная, онлайн;79152979892;;https://t.me/+79152979892;https://vk.com/tktempiredisk;;;;;;316;5.0;205;55.717543;37.896919
1078705701;Vonard-tuning;Москва и Московская область;Москва;Ярославская ул., 9, корп. 2, стр. 5, Москва;129164;+7 (495) 364-20-44;+7 (985) 364-20-44;info@vonard-tuning.ru, sales@vonard-tuning.ru;https://vonard-tuning.ru/, https://vonard-tuning.ru/e-store/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары, Автомобили / Продажа;Автоаксессуары, Автомагазины, Тюнинг;пн-пт 11:00–19:00;;79853642044;;https://t.me/79853642044;https://vk.com/vonard_tuning;;https://www.youtube.com/c/vonardtuning;;;;75;4.4;52;55.817282;37.644869
1078907443;Автомир, Suzuki;Москва и Московская область;Москва;Иркутская ул., 5/6с1, Москва;107497;+7 (495) 153-91-28;;promo@avtomir.ru, sz@suzuki-motor.ru;https://suzuki-avtomir.ru/?utm_campaign=suzuki&utm_content=sale&utm_medium=cpv&utm_source=yandex_maps&utm_term=card;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы, Выкуп авто, Продажа автомобилей с пробегом;ежедневно, 09:00–21:00;дисконтная система скидок, наличными, оплата картой, QR-код, СБП, оформление кредита;;;;http://vk.com/avtomir.cars;;;;;;566;4.6;274;55.816055;37.785096
1079590821;Моторимпорт;Москва и Московская область;Москва;ул. Москворечье, 1, Москва;115478;;+7 (915) 342-51-33;gumov@yandex.ru, n7k@ya.ru;http://www.motorimport.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автомагазины, Автосервисы;пн-сб 10:00–19:00;наличными;;;;;;;;;;25;4.0;9;55.655116;37.638643
99457749484;Авто-зона;Москва и Московская область;Москва;1-я ул. Измайловского Зверинца, 8, Москва;105187;+7 (495) 508-13-98, +7 (495) 772-27-38;;auto-zona@mail.ru;http://avto-zona.com/;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 10:00–21:00;;;;;;;;;;;0;0.0;0;55.774645;37.746282
99527081957;Автомир;Москва и Московская область;Москва;Дмитровское ш., 116Д, Москва;;+7 (495) 292-64-34;;bonds@kr.avtomir, fin@avtomir.ru, hotlinemiz@gmail.com, hr@avtomir.ru, info@avtomir.ru, partner@kr.avtomir;https://avtomir.ru/used-cars/f/tsk=178;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы, Выкуп авто, Продажа автомобилей с пробегом;ежедневно, 10:00–22:00;оформление кредита, безналичная, оплата картой, дисконтная система скидок, QR-код, оплата кредитной картой, наличными, СБП;;;;https://vk.com/avtomir.cars;;;;;;170;5.0;162;55.901783;37.548411
99549227898;АБСавто;Москва и Московская область;Москва;Дубнинская ул., 75, стр. 1Б, Москва;127591;+7 (495) 432-03-63;;info@abcautoservice.ru;http://www.abcautoservice.ru/;Автомобили / Автосервис, услуги;Автомойки, Автосервисы;ежедневно, 09:00–21:00;наличными, оплата картой, безналичная, оплата кредитной картой;79653691864;;https://t.me/ABCauto15;https://vk.com/abcauto;;;;;;1037;4.8;466;55.887046;37.556184
99573874924;Genstar;Москва и Московская область;Москва;Рябиновая ул., 40Б, Москва;;+7 (495) 971-55-74, +7 (495) 971-61-69;;manager@genstar.ru;http://genstar.ru/;Автомобили / Автосервис, услуги;Автосервисы;"пн-пт 10:00–19:00; сб,вс 10:30–17:00";;;;;;;;;;;142;4.7;58;55.679884;37.422756
1079651320;Сенатор-авто;Москва и Московская область;Москва;ул. Земляной Вал, 33, Москва;105064;+7 (495) 771-60-76;;info@senator-auto.ru;http://senator-auto.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автомойки, Детейлинг;ежедневно, круглосуточно;;;;;;;;;;;217;4.4;138;55.757692;37.659138
1080782227;АТТ;Москва и Московская область;Москва;ул. Ляпунова, 3, Москва;119334;+7 (495) 514-45-06, +7 (495) 767-76-82;;info@att.ru;https://glooshiteli.ru/?utm_campaign=priority&utm_medium=maps&utm_source=yandex;Автомобили / Автосервис, услуги;Автосервисы;"пн-пт 09:00–19:00; сб,вс 10:00–18:00";банковским переводом, оплата картой, наличными;;;;;;;;;;486;4.9;263;55.698477;37.569157
99697889188;СТО Лексус-Тойота;Москва и Московская область;Москва;Крылатская ул., 14, Москва;121552;;+7 (985) 955-52-81;audiviking@gmail.com, lexusviking@gmail.com;https://lexus-viking.ru/, https://toyota-viking.ru/;Автомобили / Автосервис, услуги, Производство и поставки / Машиностроение;Автосервисы, Ремонт АКПП, Ремонт двигателей;вт-сб 11:00–20:30;дисконтная система скидок, наличными, оплата картой, банковским переводом, оплата кредитной картой;79859555281;;;;;;;;;87;4.7;51;55.766438;37.430181
99763652391;Автомир, Belgee;Москва и Московская область;Москва;Иркутская ул., 5/6с1, Москва;;+7 (495) 152-85-79;;bonds@kr.avtomir, fin@avtomir.ru, hotlinemiz@gmail.com, hr@avtomir.ru, info@avtomir.ru, partner@kr.avtomir;https://avtomir.ru/new-cars/belgee/?utm_campaign=Belgee&utm_content=sale&utm_medium=cpv&utm_source=yandex_maps&utm_term=card;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы, Выкуп авто, Продажа автомобилей с пробегом;ежедневно, 09:00–21:00;дисконтная система скидок, наличными, оплата картой, QR-код, СБП, оплата кредитной картой, оформление кредита;;;;;;;;;;446;5.0;229;55.816406;37.78508
99846978549;Omoda Автопрестус;Москва и Московская область;Москва;Беломорская ул., 40, стр. 17, Москва;125445;+7 (495) 995-55-00;;info@autoprestus.ru;https://autoprestus.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы, Кузовной ремонт;ежедневно, 09:00–21:00;наличными, оплата картой, банковским переводом, безналичная, онлайн;;;https://t.me/vwautoprestus;;;;;;;156;4.8;67;55.866735;37.483334
99927779444;Шиномонтаж;Москва и Московская область;Москва;Нижегородская ул., 29-33с40, Москва;109052;;+7 (916) 657-37-95;info@remvos.ru;https://remvos.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары, Бизнес / Деловые услуги;Складские услуги, Шиномонтажи, Шины и диски;пн-пт 09:00–18:00;наличными, банковским переводом;79166573795;;;;;;;;;10;4.1;6;55.734567;37.709919
1081517545;Хонда джип сервис;Москва и Московская область;Москва;Дмитровское ш., 11, стр. 5, Москва;127434;+7 (495) 745-08-06, +7 (495) 745-08-10;;hjservice@yandex.ru;http://honda-jeep.com/, http://honda-jeepservice.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары, Автомобили / Продажа;Автомагазины, Автосервисы, Автосигнализация;"пн-пт 09:00–19:00; сб,вс 10:00–18:00";наличными;79255173347;;;;;;;;;245;4.9;97;55.816075;37.573483
1081526275;Mir Automobil;Москва и Московская область;Москва;Тамбовская ул., 1, Москва;115597;;+7 (901) 529-47-76, +7 (916) 800-94-94;mirautomobil@yandex.ru;http://mir-automobil.ru/;Автомобили / Автосервис, услуги, Производство и поставки / Машиностроение;Автосервисы, Ремонт двигателей, Шиномонтажи;ежедневно, 09:00–20:01;оплата картой, наличными;79168009494;;;;;;;;;725;4.5;368;55.605529;37.745352
1081846815;Стилберг-авто;Москва и Московская область;Москва;ул. Свободы, 35, стр. 31, Москва;125362;+7 (495) 172-20-58;;info@stilberg.ru, marketing@stilberg.ru;https://stilberg.ru/;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 08:00–21:00;постоплата, наличными, оплата картой, банковским переводом, безналичная;;;;;;;;;;1196;4.5;704;55.842661;37.444301
1082552969;КС-Рейсинг;Москва и Московская область;Москва;ул. Олений Вал, 24, стр. 4, Москва;107076;+7 (495) 661-52-22, +7 (495) 661-53-33;;info@ksracing.ru;http://ksracing.ru/;Автомобили / Автосервис, услуги;Автосервисы, Тюнинг;пн-пт 11:00–18:00;;79854126618;;;https://vk.com/ksracing;;https://youtube.com/user/BremboBrakesRussia;;;;66;4.6;22;55.800271;37.695675
100287506306;Vs Performance;Москва и Московская область;Москва;ул. Ермакова Роща, 7А, стр. 2, Москва;123290;+7 (499) 110-83-31;;info@vsperformance.ru;https://vsperformance.ru/, https://vsperformance.ru/audi-18572.html, https://vsperformance.ru/bmw-17730.html, https://vsperformance.ru/mercedes/;Автомобили / Автосервис, услуги;Автосервисы, Тюнинг;ежедневно, 10:00–19:30;скидки на услуги льготным категориям, дисконтная система скидок, постоплата, наличными, оплата картой, банковским переводом, безналичная, онлайн, СБП;79261021997;;;https://vk.com/club74201205, https://vk.com/vsperformance;;https://www.youtube.com/channel/UCB6QG6Puz9NuwKdKoWcu-3w;;;;131;5.0;97;55.758225;37.529731
1082577248;SRV-Motors;Москва и Московская область;Москва;ул. Дмитрия Ульянова, 44, стр. 7, Москва;117218;+7 (495) 641-66-84;;srv-motors@bk.ru;http://srv-motors.clients.site/;Автомобили / Автосервис, услуги;Автосервисы, Кузовной ремонт, Шиномонтажи;ежедневно, 10:00–21:00;наличными, банковским переводом, безналичная, онлайн, СБП;74956416684;;;https://vk.com/srvmotors;;;;;;130;4.4;73;55.680618;37.590538
1082611273;АвтоГЕРМЕС сервис Suzuki;Москва и Московская область;Москва;ш. Энтузиастов, 59, Москва;105568;+7 (495) 136-05-50;;info@avtogermes.ru;http://www.avtogermes.ru/, https://www.avtogermes.ru/sale/suzuki/?utm_campaign=spravochnik&utm_medium=cpc&utm_phone=1360700&utm_source=yandex;Автомобили / Автосервис, услуги;Автосервисы;ежедневно, 07:00–21:00;дисконтная система скидок, предоплата, постоплата, наличными, оплата картой, банковским переводом, рассрочка, безналичная, онлайн, QR-код, СБП, оплата кредитной картой, оформление кредита;74951360555;;https://t.me/avto_germes_new_bot;https://vk.com/avtogermes_ru;;https://www.youtube.com/channel/UCdg_FgRPV2-rwyyYyC2Jprw;;;https://zen.yandex.ru/avtogermes?clid=300;1006;4.7;493;55.7756;37.833357
1082877770;Вельт-Авто;Москва и Московская область;Москва;1-й Митинский пер., вл3с1, Москва;;+7 (495) 725-66-73, +7 (495) 777-88-62;+7 (977) 641-73-38;info@welt-auto.ru, saa@welt-auto.ru;https://welt-auto.ru/;Автомобили / Автосервис, услуги;Автосервисы, Кузовной ремонт, Шиномонтажи;ежедневно, 09:00–21:00;скидки на услуги льготным категориям, дисконтная система скидок, предоплата, постоплата, наличными, оплата картой, безналичная, бесконтактная оплата, QR-код, оплата кредитной картой, СБП;79776417338;;;https://vk.com/club66245022;;;;;;788;4.7;395;55.843042;37.374082
100710828836;Jaecoo Автопрестус;Москва и Московская область;Москва;Беломорская ул., 40, стр. 17, Москва;125445;+7 (495) 797-43-39, +7 (495) 995-55-00;;info@autoprestus.ru;https://autoprestus.ru/, https://autoprestus.ru/?utm_campaign=jaecoo&utm_medium=maps&utm_source=yandex_maps;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы;ежедневно, 09:00–21:00;предоплата, наличными, оплата картой, банковским переводом, рассрочка, оплата кредитной картой, оформление кредита;;;https://t.me/vwautoprestus;https://vk.com/autoprestusgroup;;;;;;38;4.5;18;55.866667;37.48331
100724545544;Рус Гольф Дизайн;Москва и Московская область;Москва;Коровинское ш., 35, стр. 1, Москва;125412;+7 (495) 120-01-58, +7 (495) 374-91-46;+7 (916) 294-46-66;20hdk@golfstroi.ru, hdk@golfstroi.ru, info@gem-ev.ru;http://hdkexpress.ru/, https://gem-ev.ru/, https://rusgolfdesign.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа, Спорт / Спортивные товары;Автосервисы, Магазины электротранспорта, Электромобили, продажа и сервис;пн-пт 10:00–18:00;банковским переводом, предоплата, наличными, постоплата;79162944666;;https://t.me/rusgolfdesign;https://vk.com/rusgolfdesign;;;;;;6;4.4;6;55.883157;37.513842
100797613781;Avtonomka24.ru;Москва и Московская область;Москва;ул. Василия Петушкова, 8, Москва;125476;;+7 (901) 722-32-37;zakaz@avtonomka24.ru;http://avtonomka24.ru/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Автоотопители, Переоборудование авто;пн-пт 09:00–18:00;;;;;;;;;;;0;0.0;2;55.838014;37.410957
100833242164;Твои колёса;Москва и Московская область;Москва;ул. Римского-Корсакова, 15Б, Москва;;+7 (495) 189-67-33;;bitrix@strateg.bz, mitino@tvoi-kolesa.ru, tashkentskaya@tvoi-kolesa.ru, udalcova@tvoi-kolesa.ru;https://tvoi-kolesa.ru/, https://www.drive2.ru/o/tvoikolesa;Автомобили / Автосервис, услуги;Шиномонтажи;ежедневно, 09:00–21:00;дисконтная система скидок, постоплата, наличными, оплата картой, банковским переводом, рассрочка, безналичная, онлайн, QR-код, СБП, оплата кредитной картой, оформление кредита, бесконтактная оплата;79296995033;;https://t.me/tvoikolesa;https://vk.com/tvoi.kolesa;https://ok.ru/group/70000001805115;https://www.youtube.com/@tvoikolesa;;;;923;5.0;632;55.876408;37.609977
1084108357;Татнефть;Москва и Московская область;Москва;Кутузовский просп., вл72, Москва;121352;8 (800) 555-59-11;;franchise@tatneft.ru, tn@88001004112.ru;https://azs.tatneft.ru/;Автомобили / Автосервис, услуги, Автомобили / АЗС и стоянки, Отдых и туризм / Кафе;Автомойки, АЗС, Кафе;ежедневно, круглосуточно;;;;https://t.me/azstatneft;https://vk.com/azs.tatneft;https://ok.ru/azs.tatneft;;;;;3963;4.4;1127;55.727258;37.46225
100976856108;Сто34с3;Москва и Московская область;Москва;Рублёвское ш., 34, корп. 3, Москва;;+7 (495) 208-00-34;+7 (926) 242-67-19;sto34c3@yandex.ru;https://stoservise.ru/;Автомобили / Автосервис, услуги;Автосервисы, Ремонт турбин;пн-сб 10:00–20:00;постоплата, наличными, оплата картой, банковским переводом, безналичная, онлайн, QR-код, СБП, оплата кредитной картой;79262426719;;;;;;;;;166;5.0;155;55.748979;37.418146
101048442525;Автомир Datsun;Москва и Московская область;Москва;Ярославское ш., 7, Москва;129337;+7 (495) 151-02-94;;bonds@kr.avtomir, fin@avtomir.ru, hotlinemiz@gmail.com, hr@avtomir.ru, info@avtomir.ru, partner@kr.avtomir;https://avtomir.ru/service/datsun/locksmith/?utm_campaign=datsun&utm_content=servis&utm_medium=cpv&utm_source=yandex_maps&utm_term=card;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосервисы, Выкуп авто, Продажа автомобилей с пробегом;"пн-сб 09:00–22:00; вс 09:00–21:00";;;;;http://vk.com/avtomir.cars;;;;;;0;0.0;0;55.853506;37.67917
101108692991;Pitbull studio;Москва и Московская область;Москва;Шенкурский пр., 11, Москва;;;+7 (925) 222-69-22;info@pitbullstudio.ru;https://pitbullstudio.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосервисы, Детейлинг, Тюнинг;ежедневно, 10:00–21:00;наличными, оплата картой, банковским переводом, безналичная;89252226922;;https://t.me/89252226922;https://vk.com/pitbullstudio;;;;;;228;5.0;97;55.89442;37.590077
101182770397;Бтавто. ру;Москва и Московская область;Москва;Полярная ул., 41, стр. 1, Москва;127282;;+7 (901) 543-85-23, +7 (925) 800-48-40;info@btavto.ru, infobt@btavto.ru, vitalikbt@bk.ru;https://www.btavto.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автомагазины, Автосервисы;ежедневно, 09:00–21:00;;79255066125, 79258004840;;;;;;;;;46;4.6;17;55.894022;37.6437
101237162582;Хонда 9000RpM;Москва и Московская область;Москва;ул. Ермакова Роща, 7А, стр. 1, Москва;123290;+7 (499) 302-26-12;;ivan@gmail.com;http://www.9000rpm.ru/;Автомобили / Автосервис, услуги, Бытовые услуги / Бытовые услуги, Производство и поставки / Машиностроение;Автосервисы, Диагностика автомобилей, Ремонт двигателей;ежедневно, 09:00–21:00;наличными, оплата картой, банковским переводом, безналичная, онлайн, QR-код, оплата кредитной картой, предоплата, СБП;74951201704;;;https://vk.com/service_9000rpm;;;;;;1166;5.0;713;55.758631;37.530504
101319551578;Автохаус;Москва и Московская область;Москва;Гостиничный пр., 10А, стр. 1, Москва;127106;+7 (495) 141-14-01;;info@avtohous.ru;https://premium-avtohous.ru/?utm_campaign=main&utm_medium=maps&utm_source=yandex_maps;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автосалоны, Автосервисы, Продажа автомобилей с пробегом;ежедневно, 09:00–21:00;скидки на услуги льготным категориям, наличными, оплата картой, рассрочка, оформление кредита;;;https://t.me/avtohousmoscow?utm_campaign=main&utm_medium=maps&utm_source=yandex_maps;;https://ok.ru/group/70000000005050;https://www.youtube.com/@autohouseMSK?utm_campaign=main&utm_medium=maps&utm_source=yandex_maps;;;;1077;4.8;672;55.847239;37.576681
1084304552;АвтоРеформа;Москва и Московская область;Москва;3-й Силикатный пр., 1, корп. 1, Москва;;+7 (495) 104-75-20, +7 (495) 776-33-23;;info@avtoreforma.ru;http://avtoreforma-3-j-silikatnyj-proezd.clients.site/;Автомобили / Автосервис, услуги, Автомобили / Продажа, Бытовые услуги / Бытовые услуги;Детейлинг, Кожевенные мастерские, Кузовной ремонт;ежедневно, 09:00–21:00;наличными, оплата картой, банковским переводом, безналичная;79857763323;;https://t.me/avtoreforma;http://vk.com/avtoreforma;;https://youtube.com/channel/UCmew2hrktEZfwsSC9kd426w;;;;428;4.9;191;55.768154;37.495021
101459852465;ProAutoSvet;Москва и Московская область;Москва;Дмитровское ш., 163, стр. 21, Москва;127495;+7 (495) 157-28-83;+7 (925) 748-75-48;info@proautosvet.ru;https://ремонт-фар-москва.рф/;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Автосвет, Автосервисы, Тюнинг;ежедневно, 09:00–21:00;СБП, банковским переводом, наличными, скидки на услуги льготным категориям, оплата картой;79257487548;;https://t.me/+79257487548;;;;;;;269;5.0;236;55.910155;37.537838
101512006101;Ds-tuning;Москва и Московская область;Москва;Остаповский пр., 6, стр. 1, Москва;109316;;+7 (926) 000-63-88;autoznak@mail.ru, musin777@mail.ru;http://www.ds-tuning.ru/;Автомобили / Автосервис, услуги;Автоателье, Автосервисы, Тюнинг;пн-сб 10:00–19:00;;;;;;;;;;;57;4.7;20;55.717647;37.711692
101518077773;Шумим Авто;Москва и Московская область;Москва;ул. Обручева, 21, стр. 4, Москва;;;+7 (965) 230-07-43;shumim.auto@mail.ru;http://www.shumim-auto.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа, Бытовые услуги / Бытовые услуги;Детейлинг, Тюнинг, Химчистки;ежедневно, 08:30–22:00;;79267206358;;;;;;;;;87;5.0;55;55.657873;37.521828
1084421435;Авто-Драйв;Москва и Московская область;Москва;Днепропетровский пр., 7, Москва;;+7 (495) 125-11-38, +7 (495) 255-09-84, +7 (495) 255-26-07;;info@autoservice-drive.ru;https://autoservice-drive.ru/;Автомобили / Автосервис, услуги;Автосервисы, Кузовной ремонт, Шиномонтажи;ежедневно, 10:00–21:00;;;;;;http://ok.ru/group/54711430938650;https://www.youtube.com/channel/UCcPVIfQc6Sft8yNJdSDZYPQ;;;;525;4.6;231;55.618662;37.622192
101593171229;Ремонт вариаторов;Москва и Московская область;Москва;ш. Фрезер, 17А, стр. 1, Москва;109202;;+7 (901) 591-75-93, +7 (977) 459-45-48, +7 (984) 700-14-57, +7 (999) 823-00-07;info@akpp-sangyong.ru, info@cvt-remont.ru;https://cvt-remont.ru/;Автомобили / Автосервис, услуги;Ремонт АКПП;ежедневно, 10:00–20:00;наличными, оплата картой, банковским переводом, рассрочка, безналичная;79993603776;;;;;;;;;145;4.8;100;55.736681;37.7372
101660347608;Apex.ru;Москва и Московская область;Москва;ул. Народного Ополчения, 21, корп. 1, Москва;123154;+7 (499) 444-03-69, 8 (800) 555-79-68, 8 (800) 775-89-89;+7 (999) 599-20-22;apex@apex.ru, odincovo@apex.ru, vnukovo@apex.ru;http://apex.ru/, https://apexru-ulitsa-narodnogo-opolchenija.clients.site/;Автомобили / Автосервис, услуги, Автомобили / Продажа, Производство и поставки / Нефтегазовая промышленность;Автомагазины, Автосервисы, Смазочные материалы;ежедневно, 08:00–22:00;наличными, оплата картой, безналичная, онлайн;79995992022;;https://t.me/+79995992022, https://t.me/apex_russia;https://vk.com/apex.original;;https://www.youtube.com/channel/UC9m_ADConPjL4d7JSEGEbdw;;;;449;4.5;206;55.777958;37.477525
101765456085;ТСМ Моторс;Москва и Московская область;Москва;Новоостаповская ул., 5, стр. 2, Москва;;+7 (495) 545-80-45;+7 (925) 545-80-45;kuzov@tccm.ru, tcm@tccm.ru, zap@tccm.ru;https://tccm.ru/;Автомобили / Автосервис, услуги;Автосервисы, Кузовной ремонт, Покраска автомобилей;ежедневно, 10:00–20:00;наличными, оплата картой, безналичная;79255458045;;https://t.me/motorstcm;http://vk.com/tcm_motors;;http://www.youtube.com/channel/UCsY4wW9ZjdOQtn6R9gcwmqw/;;;;2001;5.0;886;55.724588;37.676773
101805445050;Мицубиси Моторс клуб;Москва и Московская область;Москва;1-й Дорожный пр., 5, Москва;117545;+7 (495) 770-81-41;+7 (916) 771-81-41;shosse_entuziastov@mmcclub.ru;https://www.mmcclub.ru/;Автомобили / Автосервис, услуги, Автомобили / Продажа;Автомагазины, Автосервисы;ежедневно, 08:00–20:00;;;;https://t.me/mmcclub_ru;https://vk.com/mmcklub;;;;;;9;3.9;7;55.615232;37.621787
101836660584;ТехМобилСервис;Москва и Московская область;Москва;Монтажная ул., 8, стр. 2, Москва;107497;+7 (495) 740-24-47;;evakuator-msk-mo@yandex.ru;https://eva-kyator.ru/;Автомобили / Автосервис, услуги;Автоэвакуаторы;ежедневно, 07:00–00:00;наличными, оплата картой, электронными деньгами, безналичная, онлайн;79264220153;;;;;;;;;23;4.7;21;55.8107;37.773833
101876589685;TopService Масло;Москва и Московская область;Москва;Москва, Новомосковский административный округ, район Внуково, Проектируемый проезд № 304, 37;;;+7 (968) 534-92-65;sofka95@gmail.com;http://www.topservice-msk.ru/;Автомобили / Автосервис, услуги;Экспресс-пункты замены масла;ежедневно, 09:00–23:00;наличными, оплата картой, QR-код, СБП;79629545768;;https://t.me/shopadminSofia;;;;;;;25;4.2;16;55.622486;37.269003
1084483887;Торгово-сервисный центр Автоэксперт;Москва и Московская область;Москва;Озёрная ул., 45А, Москва;;+7 (495) 637-86-77, +7 (499) 288-85-56;+7 (910) 401-36-36;ae@autoexpert.ru;;Автомобили / Автосервис, услуги, Автомобили / Запчасти, аксессуары;Автосервисы, Шиномонтажи, Шины и диски;ежедневно, 09:00–21:00;наличными, оплата картой, рассрочка, безналичная;79104013636;;https://t.me/shoptyresautoexpert;https://vk.com/autoexpert_tire_centers;https://ok.ru/group/63832810979565;https://www.youtube.com/channel/UCGMibienDD-N4kqQsO5YWwA;;;;549;4.3;250;55.663903;37.438873
